"","SourceFiscalYear","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","Classified","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype"
"1451",2013,"051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-112: RIVER BANK ARMY AMMO PLANT, CA","AuthAmount","Total",NA,22431,NA
"1452",2013,"051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-119: NEWPORT CHEMICAL DEPOT, IN","AuthAmount","Total",NA,197,NA
"1453",2013,"051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-106: KANSAS ARMY AMMUNITION PLANT, KS","AuthAmount","Total",NA,7280,NA
"1454",2013,"051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-110: MISSISSIPPI ARMY AMMO PLANT, MS","AuthAmount","Total",NA,160,NA
"1455",2013,"051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-122: LONE STAR ARMY AMMO PLANT, TX","AuthAmount","Total",NA,11379,NA
"1456",2013,"051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","MED-2: WALTER REED NMMC, BETHESDA, MD","AuthAmount","Total",NA,7787,NA
"1457",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","REPLACE TELE. AND SECURITY FORCES FACILITY","YUMA","U","2013","Security Operations Complex","AuthAmount","Total",NA,13300,NA
"1458",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","AIRFIELD APRONS","YUMA","U","2013","Combat Aircraft Loading Apron","AuthAmount","Total",NA,15985,NA
"1459",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","COMMUNICATION BUILDINGS","CAMP PENDLETON, CALIFORNIA","U","2013","Comm. Information Systems Ops Complex","AuthAmount","Total",NA,78897,NA
"1460",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ROADS","CAMP PENDLETON, CALIFORNIA","U","2013","San Jacinto Road Extension","AuthAmount","Total",NA,5074,NA
"1461",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","SIMULATION FACILITIES","CAMP PENDLETON, CALIFORNIA","U","2013","MV22 Aviation Simulator Building","AuthAmount","Total",NA,4139,NA
"1462",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","TRAINING BUILDINGS","LEMOORE","U","2013","BAMS Maintenance Training Facility","AuthAmount","Total",NA,14843,NA
"1463",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","AIRCRAFT MAINTENANCE FACILITIES","MIRAMAR","U","2013","Hangar 5 Renovations & Addition","AuthAmount","Total",NA,27897,NA
"1464",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","REPLACE TELE. AND SECURITY FORCES FACILITY","SAN DIEGO","U","2013","Entry Control Point (Gate Five)","AuthAmount","Total",NA,11752,NA
"1465",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","TRAINING BUILDINGS","SAN DIEGO","U","2013","LCS Training Facility","AuthAmount","Total",NA,59436,NA
"1466",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","RDT&E SCIENCE LABORARTORIES","SEAL BEACH","U","2013","Strategic Systems Weapons Eval. Test Lab","AuthAmount","Total",NA,30594,NA
"1467",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","LAND PURCHASE, CONDEMNATION, DONATION, OR TRANSFER","TWENTYNINE PALMS, CALIFORNIA","U","2013","Land Expansion Phase 2","AuthAmount","Total",NA,47270,NA
"1468",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CORONADO","U","2013","Bachelor Quarters","AuthAmount","Total",NA,76063,NA
"1469",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","SIMULATION FACILITIES","CORONADO","U","2013","H-60S Simulator Training Facility","AuthAmount","Total",NA,2478,NA
"1470",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","FL","FLORIDA","AIRFIELD OPERATIONAL BUILDINGS","JACKSONVILLE","U","2013","BAMS Mission Control Complex","AuthAmount","Total",NA,21980,NA
"1471",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","AIRCRAFT MAINTENANCE FACILITIES","KANEOHE BAY","U","2013","MV-22 Hangar and Infrastructure","AuthAmount","Total",NA,82630,NA
"1472",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","AIRFIELD APRONS","KANEOHE BAY","U","2013","Aircraft Staging Area","AuthAmount","Total",NA,14680,NA
"1473",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","MS","MISSISSIPPI","UNACCOM PERSONNEL HOUSING MESS FAC","MERIDIAN","U","2013","Dining Facility","AuthAmount","Total",NA,10926,NA
"1474",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","NJ","NEW JERSEY","MISSILE & SPACE RDT&E BUILDINGS","EARLE","U","2013","Combat System Engineering Building Addition","AuthAmount","Total",NA,33498,NA
"1475",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","TRAINING BUILDINGS","CAMP LEJEUNE, NORTH CAROLINA","U","2013","Staff NCO Academy Facilities","AuthAmount","Total",NA,28986,NA
"1476",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ROADS","CAMP LEJEUNE, NORTH CAROLINA","U","2013","Base Access and Road - Phase 3","AuthAmount","Total",NA,40904,NA
"1477",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ADMIN BLDGS","CHERRY POINT MARINE CORPS AIR STATION","U","2013","Marine Air Support Squadron Compound","AuthAmount","Total",NA,34310,NA
"1478",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","INSTALL & READY-ISSUE AMMUNITION STORAGE","CHERRY POINT MARINE CORPS AIR STATION","U","2013","Armory","AuthAmount","Total",NA,11581,NA
"1479",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ADMIN BLDGS","NEW RIVER","U","2013","Personnel Administration Center","AuthAmount","Total",NA,8525,NA
"1480",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","MISC ITEMS & EQUIP MAINT FACILITIES","BEAUFORT","U","2013","Ground Support Equipment Shop","AuthAmount","Total",NA,9465,NA
"1481",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","AIRFIELD RUNWAYS","BEAUFORT","U","2013","Simulated LHD Flight Deck","AuthAmount","Total",NA,12887,NA
"1482",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","BEAUFORT","U","2013","Recycling/Hazardous Waste Facility","AuthAmount","Total",NA,3743,NA
"1483",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","AIRCRAFT MAINTENANCE FACILITIES","BEAUFORT","U","2013","Aircraft Maintenance Hangar","AuthAmount","Total",NA,42010,NA
"1484",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","GROUND/FENCING","BEAUFORT","U","2013","Airfield Security Upgrades","AuthAmount","Total",NA,13675,NA
"1485",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","REPLACE TELE. AND SECURITY FORCES FACILITY","PARRIS ISLAND","U","2013","Front Gate ATFP Improvements","AuthAmount","Total",NA,10135,NA
"1486",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","TRAINING BUILDINGS","DAHLGREN","U","2013","Cruiser/Destroyer Upgrade Training Facility","AuthAmount","Total",NA,16494,NA
"1487",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","INDOOR ATHLETIC FAC","DAHLGREN","U","2013","Physical Fitness Center","AuthAmount","Total",NA,11734,NA
"1488",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","OCEANA NAVAL AIR STATION","U","2013","A School Barracks","AuthAmount","Total",NA,39086,NA
"1489",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ELECTRIC POWER TRANSMISSION & DIST LINES","PORTSMOUTH","U","2013","Drydock 8 Electrical Distribution Upgrade","AuthAmount","Total",NA,32706,NA
"1490",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","OFFICERS UNACCOM PERSONNEL HOUSING","QUANTICO","U","2013","The Basic School Student Quarters - Phase 7","AuthAmount","Total",NA,31012,NA
"1491",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ROADS","QUANTICO","U","2013","Infrastruture - Widen Russell Road","AuthAmount","Total",NA,14826,NA
"1492",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","UNACCOM PERSONNEL HOUSING MESS FAC","QUANTICO","U","2013","Weapons Training Battalion Mess Hall","AuthAmount","Total",NA,12876,NA
"1493",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ADMIN BLDGS","YORKTOWN","U","2013","Regimental Headquarters","AuthAmount","Total",NA,11015,NA
"1494",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","YORKTOWN","U","2013","Bachelor Enlisted Quarters","AuthAmount","Total",NA,18422,NA
"1495",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","YORKTOWN","U","2013","Motor Transportation Facility","AuthAmount","Total",NA,6188,NA
"1496",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","INSTALL & ORG COVERED STORAGE","YORKTOWN","U","2013","Supply Warehouse Facility","AuthAmount","Total",NA,8939,NA
"1497",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","DEPOT & ARSENAL AMMUNITION STORAGE","YORKTOWN","U","2013","Armory","AuthAmount","Total",NA,4259,NA
"1498",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","WA","WASHINGTON","SIMULATION FACILITIES","WHIDBEY ISLAND","U","2013","EA-18G Flight Simulator Facility","AuthAmount","Total",NA,6272,NA
"1499",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","WA","WASHINGTON","PIERS AND WHARFS","KITSAP","U","2013","Explosives Handling Wharf #2 (INC)","AuthAmount","Total",NA,0,NA
"1500",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","BI","BAHRAIN ISLAND","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","SW ASIA","U","2013","Transient Quarters","AuthAmount","Total",NA,41529,NA
"1501",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","BI","BAHRAIN ISLAND","UNACCOM PERSONNEL HOUSING MESS FAC","SW ASIA","U","2013","Combined Dining Facility","AuthAmount","Total",NA,9819,NA
"1502",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","DG","DIEGO GARCIA","MISC UTILITIES-EACH","DIEGO GARCIA","U","2013","Communications Infrastructure","AuthAmount","Total",NA,1691,NA
"1503",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","GR","GREECE","AIRFIELD APRONS","SOUDA BAY","U","2013","Aircraft Parking Apron Expansion","AuthAmount","Total",NA,20493,NA
"1504",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","GR","GREECE","ROADS","SOUDA BAY","U","2013","Intermodal Access Road","AuthAmount","Total",NA,4630,NA
"1505",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","GU","GUAM","AIRFIELD APRONS","Joint Region Marianas","U","2013","North Ramp Parking (Andersen AFB) - INC 2","AuthAmount","Total",NA,0,NA
"1506",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","JA","JAPAN","AIRCRAFT MAINTENANCE FACILITIES","IWAKUNI","U","2013","Maintenance Hangar Improvements","AuthAmount","Total",NA,5722,NA
"1507",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","JA","JAPAN","AIRFIELD RUNWAYS","IWAKUNI","U","2013","Vertical Take-Off and Landing Pad North","AuthAmount","Total",NA,7416,NA
"1508",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","JA","JAPAN","OFFICERS UNACCOM PERSONNEL HOUSING","OKINAWA","U","2013","Bachelor Quarters","AuthAmount","Total",NA,8206,NA
"1509",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","RO","ROMANIA","OPERATIONAL SUPPORT BUILDINGS","Deveselu, Romania","U","2013","AEGIS Ashore Missile Defense Complex","AuthAmount","Total",NA,45205,NA
"1510",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","SP","SPAIN","DEPOT & ARSENAL COVERED STORAGE","ROTA","U","2013","General Purpose Warehouse","AuthAmount","Total",NA,3378,NA
"1511",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","SP","SPAIN","DEPOT & ARSENAL AMMUNITION STORAGE","ROTA","U","2013","High Explosive Magazine","AuthAmount","Total",NA,13837,NA
"1512",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","ZU","WORLDWIDE UNSPECIFIED","AIRCRAFT MAINTENANCE FACILITIES","VARIOUS WORLDWIDE LOCATIONS","U","2013","BAMS Operational Facilities","AuthAmount","Total",NA,34048,NA
"1513",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","ADMIN BLDGS","CAMP LEMONIER, DJIBOUTI","U","2013","Containerized Living and Work Units","AuthAmount","Total",NA,7510,NA
"1514",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","UNACCOM PERSONNEL HOUSING MESS FAC","CAMP LEMONIER, DJIBOUTI","U","2013","Galley Addition and Warehouse","AuthAmount","Total",NA,22220,NA
"1515",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","ADMIN BLDGS","CAMP LEMONIER, DJIBOUTI","U","2013","Joint HQ/Joint Operations Center Facility","AuthAmount","Total",NA,42730,NA
"1516",2013,"1205","N","Milcon, N","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","INDOOR ATHLETIC FAC","CAMP LEMONIER, DJIBOUTI","U","2013","Fitness Center","AuthAmount","Total",NA,26960,NA
"1517",2013,"1205","N","Milcon, N","NAVY","02","MINOR CONST","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Unspecified Minor Construction","AuthAmount","Total",NA,0,NA
"1518",2013,"1205","N","Milcon, N","NAVY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","MCON Design Funds","AuthAmount","Total",NA,0,NA
"1519",2013,"051002","N","BRAC, N","NAVY","04","Base Closure IV","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT IV","BASE REALIGNMENT & CLOSURE, NAVY","U","2013","Base Realignment & Closure","AuthAmount","Total",NA,146951,NA
"1520",2013,"1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","AZ","ARIZONA","TRAINING BUILDINGS","YUMA","U","2013","Reserve Training Facility - Yuma AZ","AuthAmount","Total",NA,5379,NA
"1521",2013,"1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","IA","IOWA","TRAINING BUILDINGS","FORT DES MOINES","U","2013","Joint Reserve Center - Des Moines IA","AuthAmount","Total",NA,19162,NA
"1522",2013,"1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","LA","LOUISIANA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","NEW ORLEANS","U","2013","Transient Quarters","AuthAmount","Total",NA,7187,NA
"1523",2013,"1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","NY","NEW YORK","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","BROOKLYN","U","2013","Vehicle Maint. Fac. - Brooklyn NY","AuthAmount","Total",NA,4430,NA
"1524",2013,"1235","N","Milcon, Naval Res","NAVY","01","MAJOR CONST","TX","TEXAS","GROUND OPERATIONAL FACILITIES OTHER THAN BUILDINGS","FORT WORTH","U","2013","Commercial Vehicle Inspection Site","AuthAmount","Total",NA,11256,NA
"1525",2013,"1235","N","Milcon, Naval Res","NAVY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Planning and Design","AuthAmount","Total",NA,0,NA
"1526",2013,"0730","N","Fam Hsg Const,N","NAVY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH POST ACQUISITION CONSTRUCTION IMPROVEMENTS","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Improvements","AuthAmount","Total",NA,0,NA
"1527",2013,"0730","N","Fam Hsg Const,N","NAVY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","FAMILY HOUSING P&D","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Design","AuthAmount","Total",NA,0,NA
"1528",2013,"0735","N","Fam Hsg Op&Dt,N","NAVY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Utilities Account","AuthAmount","Total",NA,0,NA
"1529",2013,"0735","N","Fam Hsg Op&Dt,N","NAVY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Furnishings Account","AuthAmount","Total",NA,0,NA
"1530",2013,"0735","N","Fam Hsg Op&Dt,N","NAVY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MANAGEMENT ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Management Account","AuthAmount","Total",NA,0,NA
"1531",2013,"0735","N","Fam Hsg Op&Dt,N","NAVY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MISCELLANEOUS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Miscellaneous Account","AuthAmount","Total",NA,0,NA
"1532",2013,"0735","N","Fam Hsg Op&Dt,N","NAVY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH SERVICES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Services Account","AuthAmount","Total",NA,0,NA
"1533",2013,"0735","N","Fam Hsg Op&Dt,N","NAVY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Leasing","AuthAmount","Total",NA,0,NA
"1534",2013,"0735","N","Fam Hsg Op&Dt,N","NAVY","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Maintenance Of Real Property","AuthAmount","Total",NA,0,NA
"1535",2013,"0735","N","Fam Hsg Op&Dt,N","NAVY","12","HOUSING PVT SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH PRIVATIZATION SUPPORT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Privatization Support Costs","AuthAmount","Total",NA,0,NA
"1536",2013,"051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-172: NWS SEAL BEACH, CONCORD, CA","AuthAmount","Total",NA,2129,NA
"1537",2013,"051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-138: NAS BRUNSWICK, ME","AuthAmount","Total",NA,4897,NA
"1538",2013,"051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-157: MCSA KANSAS CITY, MO","AuthAmount","Total",NA,39,NA
"1539",2013,"051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-84: JRB WILLOW GROVE & CAMBRIA REG AP","AuthAmount","Total",NA,189,NA
"1540",2013,"051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-168: NS NEWPORT, RI","AuthAmount","Total",NA,1742,NA
"1541",2013,"051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-100: PLANING, DESIGN AND MANAGEMENT","AuthAmount","Total",NA,5038,NA
"1542",2013,"051202","N","BRAC - Navy","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","DON-101: VARIOUS LOCATIONS","AuthAmount","Total",NA,4176,NA
"1543",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AR","ARKANSAS","AIRCRAFT MAINTENANCE FACILITIES","LITTLE ROCK AFB","U","2013","C-130J Fuel Systems Maintenance Hangar","AuthAmount","Total",NA,26000,NA
"1544",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","AR","ARKANSAS","TRAINING BUILDINGS","LITTLE ROCK AFB","U","2013","C-130J Flight Simulator Addition","AuthAmount","Total",NA,4178,NA
"1545",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","AIRCRAFT MAINTENANCE FACILITIES","TYNDALL AFB","U","2013","F-22 ADAL Hangar for Low Observable/Composite","AuthAmount","Total",NA,14750,NA
"1546",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT STEWART, GEORGIA","U","2013","Air Support Operations Center (ASOC)","AuthAmount","Total",NA,7250,NA
"1547",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING BUILDINGS","MOODY AFB","U","2013","HC-130J Simulator Facility","AuthAmount","Total",NA,8500,NA
"1548",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NE","NEBRASKA","ADMIN BLDGS","OFFUTT AFB","U","2013","US STRATCOM Replacement Facility, Incr 2","AuthAmount","Total",NA,0,NA
"1549",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","AIRCRAFT MAINTENANCE FACILITIES","HOLLOMAN AFB","U","2013","MQ-9 Maintenance Hangar","AuthAmount","Total",NA,25000,NA
"1550",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","MISC ITEMS & EQUIP MAINT FACILITIES","MINOT AFB","U","2013","B-52 Add/Alter Munitions AGE Facility","AuthAmount","Total",NA,4600,NA
"1551",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","Joint Base San Antonio","U","2013","Dormitory (144 RM)","AuthAmount","Total",NA,18000,NA
"1552",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","UT","UTAH","AIRCRAFT MAINTENANCE FACILITIES","HILL AFB","U","2013","F-35 ADAL Hangar 45W/AMU","AuthAmount","Total",NA,7250,NA
"1553",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","UT","UTAH","INSTALL & READY-ISSUE AMMUNITION STORAGE","HILL AFB","U","2013","F-35 Modular Storage Magazines","AuthAmount","Total",NA,2280,NA
"1554",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","UT","UTAH","TRAINING BUILDINGS","HILL AFB","U","2013","F-35 ADAL Building 118 for Flight Simulator","AuthAmount","Total",NA,4000,NA
"1555",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","GL","GREENLAND","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","THULE AB","U","2013","Dormitory (48 PN)","AuthAmount","Total",NA,24500,NA
"1556",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","IT","ITALY","TRAINING BUILDINGS","AVIANO AB","U","2013","F-16 Mission Training Center","AuthAmount","Total",NA,9400,NA
"1557",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","EMERGENCY UNACCOM PERSONNEL HOUSING","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Transient Contingency Dormitory - 100 RM","AuthAmount","Total",NA,17625,NA
"1558",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","AIRCRAFT MAINTENANCE FACILITIES","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Transient Aircraft Hangars","AuthAmount","Total",NA,15032,NA
"1559",2013,"3300","F","Milcon, AF","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","SEWAGE & INDUSTRIAL WASTE COLLECTION LINES","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Sanitary Sewer Lift/Pump Station","AuthAmount","Total",NA,2000,NA
